split,label_text,video_path,feature_path,raw_num_frames,used_num_frames,fps
train,leave,data/wlasl_processed/train/leave/32677.mp4,outputs/wlasl_features/features/train_leave_32677.npz,82,82,30.340374572525587
train,letter,data/wlasl_processed/train/letter/32945.mp4,outputs/wlasl_features/features/train_letter_32945.npz,67,67,25.0
train,letter,data/wlasl_processed/train/letter/32946.mp4,outputs/wlasl_features/features/train_letter_32946.npz,82,82,25.0
train,letter,data/wlasl_processed/train/letter/32947.mp4,outputs/wlasl_features/features/train_letter_32947.npz,30,30,23.97613043014954
train,letter,data/wlasl_processed/train/letter/32949.mp4,outputs/wlasl_features/features/train_letter_32949.npz,97,96,30.0
train,letter,data/wlasl_processed/train/letter/32953.mp4,outputs/wlasl_features/features/train_letter_32953.npz,36,33,29.97
train,letter,data/wlasl_processed/train/letter/32954.mp4,outputs/wlasl_features/features/train_letter_32954.npz,37,34,29.97
train,letter,data/wlasl_processed/train/letter/32955.mp4,outputs/wlasl_features/features/train_letter_32955.npz,32,31,29.97
train,letter,data/wlasl_processed/train/letter/32959.mp4,outputs/wlasl_features/features/train_letter_32959.npz,82,82,30.340374572525587
train,letter,data/wlasl_processed/train/letter/66038.mp4,outputs/wlasl_features/features/train_letter_66038.npz,59,59,23.976051040542554
train,like,data/wlasl_processed/train/like/33266.mp4,outputs/wlasl_features/features/train_like_33266.npz,64,64,25.0
train,like,data/wlasl_processed/train/like/33267.mp4,outputs/wlasl_features/features/train_like_33267.npz,75,75,29.97002997002997
train,like,data/wlasl_processed/train/like/33269.mp4,outputs/wlasl_features/features/train_like_33269.npz,72,72,29.995833911956673
train,like,data/wlasl_processed/train/like/33273.mp4,outputs/wlasl_features/features/train_like_33273.npz,38,36,29.97
train,like,data/wlasl_processed/train/like/33274.mp4,outputs/wlasl_features/features/train_like_33274.npz,30,30,29.97
train,like,data/wlasl_processed/train/like/33285.mp4,outputs/wlasl_features/features/train_like_33285.npz,102,96,30.26703234685492
train,man,data/wlasl_processed/train/man/34732.mp4,outputs/wlasl_features/features/train_man_34732.npz,72,72,25.0
train,man,data/wlasl_processed/train/man/34733.mp4,outputs/wlasl_features/features/train_man_34733.npz,87,87,29.97
train,man,data/wlasl_processed/train/man/34734.mp4,outputs/wlasl_features/features/train_man_34734.npz,97,96,29.97
train,man,data/wlasl_processed/train/man/34736.mp4,outputs/wlasl_features/features/train_man_34736.npz,31,31,23.976075485966692
train,man,data/wlasl_processed/train/man/34737.mp4,outputs/wlasl_features/features/train_man_34737.npz,34,34,29.97002997002997
train,man,data/wlasl_processed/train/man/34738.mp4,outputs/wlasl_features/features/train_man_34738.npz,155,96,30.0
train,man,data/wlasl_processed/train/man/34742.mp4,outputs/wlasl_features/features/train_man_34742.npz,28,25,29.97
train,man,data/wlasl_processed/train/man/34746.mp4,outputs/wlasl_features/features/train_man_34746.npz,81,81,30.345004312553908
train,man,data/wlasl_processed/train/man/66098.mp4,outputs/wlasl_features/features/train_man_66098.npz,69,69,23.976093402520384
train,man,data/wlasl_processed/train/man/66099.mp4,outputs/wlasl_features/features/train_man_66099.npz,60,60,23.976023976023978
train,many,data/wlasl_processed/train/many/34823.mp4,outputs/wlasl_features/features/train_many_34823.npz,71,71,25.0
train,many,data/wlasl_processed/train/many/34824.mp4,outputs/wlasl_features/features/train_many_34824.npz,67,67,29.97002997002997
train,many,data/wlasl_processed/train/many/34825.mp4,outputs/wlasl_features/features/train_many_34825.npz,42,42,23.97610001458863
train,many,data/wlasl_processed/train/many/34826.mp4,outputs/wlasl_features/features/train_many_34826.npz,35,35,23.976069599104893
train,many,data/wlasl_processed/train/many/34827.mp4,outputs/wlasl_features/features/train_many_34827.npz,81,81,29.996296753487226
train,many,data/wlasl_processed/train/many/34830.mp4,outputs/wlasl_features/features/train_many_34830.npz,32,29,29.97
train,many,data/wlasl_processed/train/many/34831.mp4,outputs/wlasl_features/features/train_many_34831.npz,49,46,29.97
train,many,data/wlasl_processed/train/many/34832.mp4,outputs/wlasl_features/features/train_many_34832.npz,42,41,29.97
train,many,data/wlasl_processed/train/many/34839.mp4,outputs/wlasl_features/features/train_many_34839.npz,86,86,30.322944975823244
train,mother,data/wlasl_processed/train/mother/36929.mp4,outputs/wlasl_features/features/train_mother_36929.npz,61,61,29.97
train,mother,data/wlasl_processed/train/mother/36930.mp4,outputs/wlasl_features/features/train_mother_36930.npz,68,68,29.97
train,mother,data/wlasl_processed/train/mother/36931.mp4,outputs/wlasl_features/features/train_mother_36931.npz,82,82,29.97002997002997
train,mother,data/wlasl_processed/train/mother/36932.mp4,outputs/wlasl_features/features/train_mother_36932.npz,75,75,29.97002997002997
train,mother,data/wlasl_processed/train/mother/36933.mp4,outputs/wlasl_features/features/train_mother_36933.npz,74,74,30.00405460197324
train,mother,data/wlasl_processed/train/mother/36936.mp4,outputs/wlasl_features/features/train_mother_36936.npz,39,38,29.97
train,mother,data/wlasl_processed/train/mother/36937.mp4,outputs/wlasl_features/features/train_mother_36937.npz,46,45,29.97
train,mother,data/wlasl_processed/train/mother/36946.mp4,outputs/wlasl_features/features/train_mother_36946.npz,94,94,30.29258379122356
train,mother,data/wlasl_processed/train/mother/66146.mp4,outputs/wlasl_features/features/train_mother_66146.npz,61,61,23.976102507664493
train,mother,data/wlasl_processed/train/mother/66147.mp4,outputs/wlasl_features/features/train_mother_66147.npz,66,66,23.97607236414568
train,move,data/wlasl_processed/train/move/37087.mp4,outputs/wlasl_features/features/train_move_37087.npz,38,38,23.976108018676126
train,move,data/wlasl_processed/train/move/37089.mp4,outputs/wlasl_features/features/train_move_37089.npz,94,94,30.0
train,move,data/wlasl_processed/train/move/37093.mp4,outputs/wlasl_features/features/train_move_37093.npz,54,51,29.97
train,move,data/wlasl_processed/train/move/37094.mp4,outputs/wlasl_features/features/train_move_37094.npz,44,44,29.97
train,move,data/wlasl_processed/train/move/37098.mp4,outputs/wlasl_features/features/train_move_37098.npz,45,44,29.97
train,move,data/wlasl_processed/train/move/37102.mp4,outputs/wlasl_features/features/train_move_37102.npz,81,81,30.345004312553908
train,move,data/wlasl_processed/train/move/66151.mp4,outputs/wlasl_features/features/train_move_66151.npz,59,59,23.976051040542554
train,no,data/wlasl_processed/train/no/38524.mp4,outputs/wlasl_features/features/train_no_38524.npz,80,80,29.97
train,no,data/wlasl_processed/train/no/38527.mp4,outputs/wlasl_features/features/train_no_38527.npz,46,46,29.97002997002997
train,no,data/wlasl_processed/train/no/38529.mp4,outputs/wlasl_features/features/train_no_38529.npz,107,96,30.002804000373867
train,no,data/wlasl_processed/train/no/38530.mp4,outputs/wlasl_features/features/train_no_38530.npz,53,53,30.0
train,no,data/wlasl_processed/train/no/38532.mp4,outputs/wlasl_features/features/train_no_38532.npz,45,44,29.97
train,no,data/wlasl_processed/train/no/38534.mp4,outputs/wlasl_features/features/train_no_38534.npz,53,53,29.97
train,no,data/wlasl_processed/train/no/38544.mp4,outputs/wlasl_features/features/train_no_38544.npz,83,83,30.33585775436286
train,no,data/wlasl_processed/train/no/66183.mp4,outputs/wlasl_features/features/train_no_66183.npz,68,68,29.97002997002997
train,orange,data/wlasl_processed/train/orange/40115.mp4,outputs/wlasl_features/features/train_orange_40115.npz,84,84,25.0
train,orange,data/wlasl_processed/train/orange/40116.mp4,outputs/wlasl_features/features/train_orange_40116.npz,79,79,29.97
train,orange,data/wlasl_processed/train/orange/40117.mp4,outputs/wlasl_features/features/train_orange_40117.npz,38,38,29.97002997002997
train,orange,data/wlasl_processed/train/orange/40119.mp4,outputs/wlasl_features/features/train_orange_40119.npz,88,88,30.0
train,orange,data/wlasl_processed/train/orange/40121.mp4,outputs/wlasl_features/features/train_orange_40121.npz,42,41,29.97
train,orange,data/wlasl_processed/train/orange/40129.mp4,outputs/wlasl_features/features/train_orange_40129.npz,91,91,30.303336703741152
train,orange,data/wlasl_processed/train/orange/40130.mp4,outputs/wlasl_features/features/train_orange_40130.npz,91,91,30.303336703741152
train,orange,data/wlasl_processed/train/orange/66246.mp4,outputs/wlasl_features/features/train_orange_66246.npz,64,64,29.97002997002997
train,order,data/wlasl_processed/train/order/40169.mp4,outputs/wlasl_features/features/train_order_40169.npz,61,61,25.0
train,order,data/wlasl_processed/train/order/40171.mp4,outputs/wlasl_features/features/train_order_40171.npz,91,91,30.0
train,order,data/wlasl_processed/train/order/40172.mp4,outputs/wlasl_features/features/train_order_40172.npz,90,90,29.996667036995888
train,order,data/wlasl_processed/train/order/40177.mp4,outputs/wlasl_features/features/train_order_40177.npz,38,35,29.97
train,order,data/wlasl_processed/train/order/40178.mp4,outputs/wlasl_features/features/train_order_40178.npz,56,53,29.97
train,order,data/wlasl_processed/train/order/40179.mp4,outputs/wlasl_features/features/train_order_40179.npz,57,55,29.97
train,perspective,data/wlasl_processed/train/perspective/42243.mp4,outputs/wlasl_features/features/train_perspective_42243.npz,123,96,24.0
train,perspective,data/wlasl_processed/train/perspective/42245.mp4,outputs/wlasl_features/features/train_perspective_42245.npz,100,96,25.0
train,perspective,data/wlasl_processed/train/perspective/42246.mp4,outputs/wlasl_features/features/train_perspective_42246.npz,43,43,29.97002997002997
train,perspective,data/wlasl_processed/train/perspective/42247.mp4,outputs/wlasl_features/features/train_perspective_42247.npz,43,43,23.976061111076692
train,perspective,data/wlasl_processed/train/perspective/42251.mp4,outputs/wlasl_features/features/train_perspective_42251.npz,83,82,29.97
train,perspective,data/wlasl_processed/train/perspective/42252.mp4,outputs/wlasl_features/features/train_perspective_42252.npz,43,40,29.97
train,perspective,data/wlasl_processed/train/perspective/42253.mp4,outputs/wlasl_features/features/train_perspective_42253.npz,84,81,29.97
train,perspective,data/wlasl_processed/train/perspective/66281.mp4,outputs/wlasl_features/features/train_perspective_66281.npz,59,59,23.976051040542554
train,pizza,data/wlasl_processed/train/pizza/42956.mp4,outputs/wlasl_features/features/train_pizza_42956.npz,64,64,25.0
train,pizza,data/wlasl_processed/train/pizza/42958.mp4,outputs/wlasl_features/features/train_pizza_42958.npz,73,73,29.97002997002997
train,pizza,data/wlasl_processed/train/pizza/42959.mp4,outputs/wlasl_features/features/train_pizza_42959.npz,103,96,29.97002997002997
train,pizza,data/wlasl_processed/train/pizza/42961.mp4,outputs/wlasl_features/features/train_pizza_42961.npz,40,40,23.976023976023978
train,pizza,data/wlasl_processed/train/pizza/42966.mp4,outputs/wlasl_features/features/train_pizza_42966.npz,77,75,29.97
train,pizza,data/wlasl_processed/train/pizza/42967.mp4,outputs/wlasl_features/features/train_pizza_42967.npz,45,43,29.97
train,pizza,data/wlasl_processed/train/pizza/42969.mp4,outputs/wlasl_features/features/train_pizza_42969.npz,34,33,29.97
train,pizza,data/wlasl_processed/train/pizza/66297.mp4,outputs/wlasl_features/features/train_pizza_66297.npz,54,54,23.97608311708814
train,play,data/wlasl_processed/train/play/43167.mp4,outputs/wlasl_features/features/train_play_43167.npz,72,72,29.97
train,play,data/wlasl_processed/train/play/43168.mp4,outputs/wlasl_features/features/train_play_43168.npz,32,32,29.97002997002997
train,play,data/wlasl_processed/train/play/43169.mp4,outputs/wlasl_features/features/train_play_43169.npz,53,53,29.97002997002997
train,play,data/wlasl_processed/train/play/43170.mp4,outputs/wlasl_features/features/train_play_43170.npz,88,88,30.0
train,play,data/wlasl_processed/train/play/43173.mp4,outputs/wlasl_features/features/train_play_43173.npz,47,44,29.97
train,play,data/wlasl_processed/train/play/43174.mp4,outputs/wlasl_features/features/train_play_43174.npz,87,87,29.97
train,play,data/wlasl_processed/train/play/43179.mp4,outputs/wlasl_features/features/train_play_43179.npz,78,78,30.359615059935845
train,play,data/wlasl_processed/train/play/43180.mp4,outputs/wlasl_features/features/train_play_43180.npz,79,79,30.354619931024757
train,ready,data/wlasl_processed/train/ready/46288.mp4,outputs/wlasl_features/features/train_ready_46288.npz,77,77,25.0
train,ready,data/wlasl_processed/train/ready/46289.mp4,outputs/wlasl_features/features/train_ready_46289.npz,93,93,29.97
train,ready,data/wlasl_processed/train/ready/46291.mp4,outputs/wlasl_features/features/train_ready_46291.npz,34,34,29.97002997002997
train,ready,data/wlasl_processed/train/ready/46292.mp4,outputs/wlasl_features/features/train_ready_46292.npz,77,77,30.003896609949344
train,ready,data/wlasl_processed/train/ready/46293.mp4,outputs/wlasl_features/features/train_ready_46293.npz,69,69,29.995652803941457
train,ready,data/wlasl_processed/train/ready/46296.mp4,outputs/wlasl_features/features/train_ready_46296.npz,45,44,29.97
train,ready,data/wlasl_processed/train/ready/46299.mp4,outputs/wlasl_features/features/train_ready_46299.npz,31,28,29.97
train,ready,data/wlasl_processed/train/ready/46305.mp4,outputs/wlasl_features/features/train_ready_46305.npz,79,79,30.354619931024757
train,room,data/wlasl_processed/train/room/48509.mp4,outputs/wlasl_features/features/train_room_48509.npz,74,74,29.97
train,room,data/wlasl_processed/train/room/48511.mp4,outputs/wlasl_features/features/train_room_48511.npz,35,35,23.976069599104893
train,room,data/wlasl_processed/train/room/48513.mp4,outputs/wlasl_features/features/train_room_48513.npz,40,40,23.976023976023978
train,room,data/wlasl_processed/train/room/48516.mp4,outputs/wlasl_features/features/train_room_48516.npz,52,51,29.97
train,room,data/wlasl_processed/train/room/48517.mp4,outputs/wlasl_features/features/train_room_48517.npz,47,46,29.97
train,room,data/wlasl_processed/train/room/66415.mp4,outputs/wlasl_features/features/train_room_66415.npz,42,42,23.97610001458863
train,room,data/wlasl_processed/train/room/66416.mp4,outputs/wlasl_features/features/train_room_66416.npz,44,44,23.976023976023978
train,sandwich,data/wlasl_processed/train/sandwich/49246.mp4,outputs/wlasl_features/features/train_sandwich_49246.npz,64,64,29.97
train,sandwich,data/wlasl_processed/train/sandwich/49247.mp4,outputs/wlasl_features/features/train_sandwich_49247.npz,42,42,23.976023976023978
train,sandwich,data/wlasl_processed/train/sandwich/49248.mp4,outputs/wlasl_features/features/train_sandwich_49248.npz,85,85,30.0
train,sandwich,data/wlasl_processed/train/sandwich/49250.mp4,outputs/wlasl_features/features/train_sandwich_49250.npz,47,46,29.97
train,sandwich,data/wlasl_processed/train/sandwich/49252.mp4,outputs/wlasl_features/features/train_sandwich_49252.npz,41,40,29.97
train,sandwich,data/wlasl_processed/train/sandwich/66423.mp4,outputs/wlasl_features/features/train_sandwich_66423.npz,51,51,23.976055285962776
train,sandwich,data/wlasl_processed/train/sandwich/66424.mp4,outputs/wlasl_features/features/train_sandwich_66424.npz,51,51,23.976055285962776
train,score,data/wlasl_processed/train/score/49692.mp4,outputs/wlasl_features/features/train_score_49692.npz,81,81,29.97002997002997
train,score,data/wlasl_processed/train/score/49694.mp4,outputs/wlasl_features/features/train_score_49694.npz,96,96,29.97002997002997
train,score,data/wlasl_processed/train/score/49695.mp4,outputs/wlasl_features/features/train_score_49695.npz,85,85,30.0
train,score,data/wlasl_processed/train/score/49697.mp4,outputs/wlasl_features/features/train_score_49697.npz,37,37,29.97
train,score,data/wlasl_processed/train/score/49702.mp4,outputs/wlasl_features/features/train_score_49702.npz,42,40,29.97
train,score,data/wlasl_processed/train/score/49706.mp4,outputs/wlasl_features/features/train_score_49706.npz,105,96,30.258464023692536
train,score,data/wlasl_processed/train/score/66434.mp4,outputs/wlasl_features/features/train_score_66434.npz,48,48,23.976023976023978
train,secretary,data/wlasl_processed/train/secretary/50037.mp4,outputs/wlasl_features/features/train_secretary_50037.npz,119,96,29.97
train,secretary,data/wlasl_processed/train/secretary/50038.mp4,outputs/wlasl_features/features/train_secretary_50038.npz,95,95,29.97
train,secretary,data/wlasl_processed/train/secretary/50039.mp4,outputs/wlasl_features/features/train_secretary_50039.npz,36,36,23.976023976023978
train,secretary,data/wlasl_processed/train/secretary/50040.mp4,outputs/wlasl_features/features/train_secretary_50040.npz,36,36,23.976023976023978
train,secretary,data/wlasl_processed/train/secretary/50044.mp4,outputs/wlasl_features/features/train_secretary_50044.npz,27,26,29.97
train,secretary,data/wlasl_processed/train/secretary/50045.mp4,outputs/wlasl_features/features/train_secretary_50045.npz,76,74,29.97
train,secretary,data/wlasl_processed/train/secretary/50046.mp4,outputs/wlasl_features/features/train_secretary_50046.npz,37,35,29.97
train,secretary,data/wlasl_processed/train/secretary/66441.mp4,outputs/wlasl_features/features/train_secretary_66441.npz,46,46,23.976093402520384
train,shirt,data/wlasl_processed/train/shirt/51056.mp4,outputs/wlasl_features/features/train_shirt_51056.npz,99,96,29.97
train,shirt,data/wlasl_processed/train/shirt/51057.mp4,outputs/wlasl_features/features/train_shirt_51057.npz,100,96,29.97
train,shirt,data/wlasl_processed/train/shirt/51058.mp4,outputs/wlasl_features/features/train_shirt_51058.npz,95,95,29.97
train,shirt,data/wlasl_processed/train/shirt/51059.mp4,outputs/wlasl_features/features/train_shirt_51059.npz,115,96,29.97
train,shirt,data/wlasl_processed/train/shirt/51060.mp4,outputs/wlasl_features/features/train_shirt_51060.npz,39,39,23.976064919806554
train,shirt,data/wlasl_processed/train/shirt/51061.mp4,outputs/wlasl_features/features/train_shirt_51061.npz,77,77,30.003896609949344
train,shirt,data/wlasl_processed/train/shirt/51063.mp4,outputs/wlasl_features/features/train_shirt_51063.npz,76,74,29.97
train,shirt,data/wlasl_processed/train/shirt/51064.mp4,outputs/wlasl_features/features/train_shirt_51064.npz,98,96,29.97
train,short,data/wlasl_processed/train/short/51221.mp4,outputs/wlasl_features/features/train_short_51221.npz,100,96,29.97
train,short,data/wlasl_processed/train/short/51223.mp4,outputs/wlasl_features/features/train_short_51223.npz,33,33,23.97616914097503
train,short,data/wlasl_processed/train/short/51225.mp4,outputs/wlasl_features/features/train_short_51225.npz,95,95,30.00315822718181
train,short,data/wlasl_processed/train/short/51226.mp4,outputs/wlasl_features/features/train_short_51226.npz,77,77,30.003896609949344
train,short,data/wlasl_processed/train/short/51231.mp4,outputs/wlasl_features/features/train_short_51231.npz,45,44,29.97
train,short,data/wlasl_processed/train/short/51232.mp4,outputs/wlasl_features/features/train_short_51232.npz,34,33,29.97
train,short,data/wlasl_processed/train/short/51235.mp4,outputs/wlasl_features/features/train_short_51235.npz,91,91,30.303336703741152
train,short,data/wlasl_processed/train/short/51236.mp4,outputs/wlasl_features/features/train_short_51236.npz,96,96,30.285792482026128
train,short,data/wlasl_processed/train/short/66469.mp4,outputs/wlasl_features/features/train_short_66469.npz,38,38,23.976108018676126
train,silly,data/wlasl_processed/train/silly/51706.mp4,outputs/wlasl_features/features/train_silly_51706.npz,85,85,30.0
train,silly,data/wlasl_processed/train/silly/51708.mp4,outputs/wlasl_features/features/train_silly_51708.npz,53,52,29.97
train,silly,data/wlasl_processed/train/silly/51709.mp4,outputs/wlasl_features/features/train_silly_51709.npz,55,54,29.97
train,silly,data/wlasl_processed/train/silly/51712.mp4,outputs/wlasl_features/features/train_silly_51712.npz,97,96,30.282502942738986
train,silly,data/wlasl_processed/train/silly/51713.mp4,outputs/wlasl_features/features/train_silly_51713.npz,97,96,30.282502942738986
train,silly,data/wlasl_processed/train/silly/66481.mp4,outputs/wlasl_features/features/train_silly_66481.npz,66,66,23.97607236414568
train,snow,data/wlasl_processed/train/snow/52858.mp4,outputs/wlasl_features/features/train_snow_52858.npz,56,56,29.97002997002997
train,snow,data/wlasl_processed/train/snow/52859.mp4,outputs/wlasl_features/features/train_snow_52859.npz,28,28,23.976023976023978
train,snow,data/wlasl_processed/train/snow/52860.mp4,outputs/wlasl_features/features/train_snow_52860.npz,130,96,30.0
train,snow,data/wlasl_processed/train/snow/52862.mp4,outputs/wlasl_features/features/train_snow_52862.npz,81,80,29.97
train,snow,data/wlasl_processed/train/snow/52867.mp4,outputs/wlasl_features/features/train_snow_52867.npz,81,81,30.345004312553908
train,snow,data/wlasl_processed/train/snow/66518.mp4,outputs/wlasl_features/features/train_snow_66518.npz,61,61,23.976102507664493
train,snow,data/wlasl_processed/train/snow/66519.mp4,outputs/wlasl_features/features/train_snow_66519.npz,53,53,23.97611436154171
train,son,data/wlasl_processed/train/son/53268.mp4,outputs/wlasl_features/features/train_son_53268.npz,75,75,29.97002997002997
train,son,data/wlasl_processed/train/son/53270.mp4,outputs/wlasl_features/features/train_son_53270.npz,46,46,29.97002997002997
train,son,data/wlasl_processed/train/son/53271.mp4,outputs/wlasl_features/features/train_son_53271.npz,86,86,30.003488777764858
train,son,data/wlasl_processed/train/son/53273.mp4,outputs/wlasl_features/features/train_son_53273.npz,33,33,29.97
train,son,data/wlasl_processed/train/son/53275.mp4,outputs/wlasl_features/features/train_son_53275.npz,42,41,29.97
train,son,data/wlasl_processed/train/son/53279.mp4,outputs/wlasl_features/features/train_son_53279.npz,80,80,30.34975126267421
train,son,data/wlasl_processed/train/son/66531.mp4,outputs/wlasl_features/features/train_son_66531.npz,65,65,23.976097674933296
train,son,data/wlasl_processed/train/son/66532.mp4,outputs/wlasl_features/features/train_son_66532.npz,59,59,23.976051040542554
train,soon,data/wlasl_processed/train/soon/53293.mp4,outputs/wlasl_features/features/train_soon_53293.npz,78,78,29.97002997002997
train,soon,data/wlasl_processed/train/soon/53295.mp4,outputs/wlasl_features/features/train_soon_53295.npz,44,44,23.976023976023978
train,soon,data/wlasl_processed/train/soon/53300.mp4,outputs/wlasl_features/features/train_soon_53300.npz,45,44,29.97
train,soon,data/wlasl_processed/train/soon/53301.mp4,outputs/wlasl_features/features/train_soon_53301.npz,34,32,29.97
train,soon,data/wlasl_processed/train/soon/53304.mp4,outputs/wlasl_features/features/train_soon_53304.npz,82,82,30.340374572525587
train,soon,data/wlasl_processed/train/soon/53305.mp4,outputs/wlasl_features/features/train_soon_53305.npz,76,76,30.370004933399112
train,soon,data/wlasl_processed/train/soon/66534.mp4,outputs/wlasl_features/features/train_soon_66534.npz,62,62,23.976075485966692
train,speech,data/wlasl_processed/train/speech/53698.mp4,outputs/wlasl_features/features/train_speech_53698.npz,37,37,23.976153447382064
train,speech,data/wlasl_processed/train/speech/53699.mp4,outputs/wlasl_features/features/train_speech_53699.npz,40,40,23.976023976023978
train,speech,data/wlasl_processed/train/speech/53706.mp4,outputs/wlasl_features/features/train_speech_53706.npz,40,38,29.97
train,speech,data/wlasl_processed/train/speech/53707.mp4,outputs/wlasl_features/features/train_speech_53707.npz,69,66,29.97
train,speech,data/wlasl_processed/train/speech/53709.mp4,outputs/wlasl_features/features/train_speech_53709.npz,89,89,30.31091262400709
train,speech,data/wlasl_processed/train/speech/53710.mp4,outputs/wlasl_features/features/train_speech_53710.npz,95,95,30.28915201225545
train,study,data/wlasl_processed/train/study/55361.mp4,outputs/wlasl_features/features/train_study_55361.npz,148,96,24.0
train,study,data/wlasl_processed/train/study/55362.mp4,outputs/wlasl_features/features/train_study_55362.npz,109,96,29.97
train,study,data/wlasl_processed/train/study/55363.mp4,outputs/wlasl_features/features/train_study_55363.npz,79,79,29.97002997002997
train,study,data/wlasl_processed/train/study/55364.mp4,outputs/wlasl_features/features/train_study_55364.npz,35,35,23.976069599104893
train,study,data/wlasl_processed/train/study/55365.mp4,outputs/wlasl_features/features/train_study_55365.npz,102,96,29.99705911185178
train,study,data/wlasl_processed/train/study/55366.mp4,outputs/wlasl_features/features/train_study_55366.npz,73,73,30.0
train,study,data/wlasl_processed/train/study/55368.mp4,outputs/wlasl_features/features/train_study_55368.npz,41,38,29.97
train,study,data/wlasl_processed/train/study/55369.mp4,outputs/wlasl_features/features/train_study_55369.npz,104,96,29.97
train,study,data/wlasl_processed/train/study/66575.mp4,outputs/wlasl_features/features/train_study_66575.npz,50,50,23.976087848385877
train,sweet,data/wlasl_processed/train/sweet/56306.mp4,outputs/wlasl_features/features/train_sweet_56306.npz,101,96,50.0
train,sweet,data/wlasl_processed/train/sweet/56312.mp4,outputs/wlasl_features/features/train_sweet_56312.npz,40,40,29.97
train,sweet,data/wlasl_processed/train/sweet/56313.mp4,outputs/wlasl_features/features/train_sweet_56313.npz,43,41,29.97
train,sweet,data/wlasl_processed/train/sweet/56317.mp4,outputs/wlasl_features/features/train_sweet_56317.npz,76,76,30.370004933399112
train,sweet,data/wlasl_processed/train/sweet/66585.mp4,outputs/wlasl_features/features/train_sweet_66585.npz,50,50,23.976087848385877
train,sweet,data/wlasl_processed/train/sweet/69499.mp4,outputs/wlasl_features/features/train_sweet_69499.npz,92,92,29.97002997002997
train,take,data/wlasl_processed/train/take/56692.mp4,outputs/wlasl_features/features/train_take_56692.npz,90,90,25.0
train,take,data/wlasl_processed/train/take/56694.mp4,outputs/wlasl_features/features/train_take_56694.npz,73,73,30.0
train,take,data/wlasl_processed/train/take/56698.mp4,outputs/wlasl_features/features/train_take_56698.npz,33,33,29.97
train,take,data/wlasl_processed/train/take/56699.mp4,outputs/wlasl_features/features/train_take_56699.npz,34,34,29.97
train,take,data/wlasl_processed/train/take/56700.mp4,outputs/wlasl_features/features/train_take_56700.npz,30,29,29.97
train,take,data/wlasl_processed/train/take/56704.mp4,outputs/wlasl_features/features/train_take_56704.npz,85,85,30.327146751747044
train,take,data/wlasl_processed/train/take/69500.mp4,outputs/wlasl_features/features/train_take_69500.npz,91,91,29.97002997002997
train,tall,data/wlasl_processed/train/tall/56837.mp4,outputs/wlasl_features/features/train_tall_56837.npz,108,96,29.97
train,tall,data/wlasl_processed/train/tall/56838.mp4,outputs/wlasl_features/features/train_tall_56838.npz,96,96,29.97
train,tall,data/wlasl_processed/train/tall/56839.mp4,outputs/wlasl_features/features/train_tall_56839.npz,39,39,23.976064919806554
train,tall,data/wlasl_processed/train/tall/56841.mp4,outputs/wlasl_features/features/train_tall_56841.npz,46,46,29.97002997002997
train,tall,data/wlasl_processed/train/tall/56842.mp4,outputs/wlasl_features/features/train_tall_56842.npz,43,43,23.976061111076692
train,tall,data/wlasl_processed/train/tall/56844.mp4,outputs/wlasl_features/features/train_tall_56844.npz,110,96,30.0
train,tall,data/wlasl_processed/train/tall/56846.mp4,outputs/wlasl_features/features/train_tall_56846.npz,42,41,29.97
train,tall,data/wlasl_processed/train/tall/56848.mp4,outputs/wlasl_features/features/train_tall_56848.npz,36,35,29.97
train,tall,data/wlasl_processed/train/tall/56852.mp4,outputs/wlasl_features/features/train_tall_56852.npz,84,84,30.33144977650333
train,tall,data/wlasl_processed/train/tall/66592.mp4,outputs/wlasl_features/features/train_tall_66592.npz,66,66,23.97607236414568
train,tell,data/wlasl_processed/train/tell/57276.mp4,outputs/wlasl_features/features/train_tell_57276.npz,94,94,25.0
train,tell,data/wlasl_processed/train/tell/57277.mp4,outputs/wlasl_features/features/train_tell_57277.npz,38,38,23.976108018676126
train,tell,data/wlasl_processed/train/tell/57283.mp4,outputs/wlasl_features/features/train_tell_57283.npz,56,56,29.97
train,tell,data/wlasl_processed/train/tell/57284.mp4,outputs/wlasl_features/features/train_tell_57284.npz,45,44,29.97
train,tell,data/wlasl_processed/train/tell/57286.mp4,outputs/wlasl_features/features/train_tell_57286.npz,41,40,29.97
train,tell,data/wlasl_processed/train/tell/57287.mp4,outputs/wlasl_features/features/train_tell_57287.npz,41,40,29.97
train,tell,data/wlasl_processed/train/tell/57291.mp4,outputs/wlasl_features/features/train_tell_57291.npz,82,82,30.340374572525587
train,thanksgiving,data/wlasl_processed/train/thanksgiving/57630.mp4,outputs/wlasl_features/features/train_thanksgiving_57630.npz,67,67,29.97002997002997
train,thanksgiving,data/wlasl_processed/train/thanksgiving/57631.mp4,outputs/wlasl_features/features/train_thanksgiving_57631.npz,68,68,29.97002997002997
train,thanksgiving,data/wlasl_processed/train/thanksgiving/57632.mp4,outputs/wlasl_features/features/train_thanksgiving_57632.npz,20,20,23.976023976023978
train,thanksgiving,data/wlasl_processed/train/thanksgiving/57633.mp4,outputs/wlasl_features/features/train_thanksgiving_57633.npz,87,87,29.996552120445926
train,thanksgiving,data/wlasl_processed/train/thanksgiving/57634.mp4,outputs/wlasl_features/features/train_thanksgiving_57634.npz,58,58,30.0
